sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status,commission_amount
3887,18,2024-11-13,RAV4,32584.22,0.05,Completed,1629.2110000000002
3888,16,2024-11-04,Camry,28228.85,,Completed,0.0
3889,18,2024-11-10,RAV4,33028.41,0.03,Completed,990.8523
3890,7,2024-11-03,Highlander,42010.48,0.02,Pending,840.2096000000001
3891,14,2024-11-08,Camry,29507.51,0.03,Pending,885.2253
3892,6,2024-11-07,Camry,25954.17,0.05,Completed,1297.7085
3893,15,2024-11-17,Tacoma,39987.48,0.05,Completed,1999.3740000000003
3894,4,2024-11-04,Corolla,20469.67,0.03,Pending,614.0900999999999
3895,9,2024-11-17,Tacoma,38104.97,0.05,Pending,1905.2485000000001
3896,19,2024-11-08,RAV4,27046.8,0.03,Pending,811.404
3897,13,2024-11-15,Tacoma,36271.96,0.05,Completed,1813.598
3898,5,2024-11-06,Camry,27025.56,0.02,Pending,540.5112
3899,9,2024-11-21,Highlander,44023.88,0.05,Pending,2201.194
3900,10,2024-11-24,Corolla,24354.43,0.03,Pending,730.6329
3901,16,2024-11-10,Corolla,21515.65,0.03,Completed,645.4695
3902,18,2024-11-24,Highlander,42357.17,0.02,Completed,847.1433999999999
3903,16,2024-11-15,Camry,28104.65,,Completed,0.0
3904,19,2024-11-30,Camry,28494.06,0.02,Completed,569.8812
3905,19,2024-11-20,RAV4,30401.83,,Completed,0.0
3906,3,2024-11-06,Tundra,43617.32,0.02,Completed,872.3464
3907,2,2024-11-02,Tundra,46840.08,0.02,Completed,936.8016
3908,8,2024-11-07,Tundra,39316.53,,Pending,0.0
3909,4,2024-11-13,Camry,25824.53,,Pending,0.0
3910,1,2024-11-19,Corolla,21887.12,0.05,Pending,1094.356
3911,7,2024-11-05,Corolla,24763.33,0.02,Completed,495.26660000000004
3912,11,2024-11-18,Corolla,23824.47,0.03,Pending,714.7341
3913,7,2024-11-21,Corolla,23366.32,0.05,Cancelled,1168.316
3914,12,2024-11-09,Camry,27353.43,0.05,Pending,1367.6715000000002
3915,9,2024-11-19,Highlander,39625.18,0.03,Pending,1188.7554
3916,1,2024-11-14,Corolla,23046.08,0.02,Completed,460.92160000000007
3917,5,2024-11-07,Camry,27720.99,0.05,Completed,1386.0495
3918,6,2024-11-29,Highlander,44225.39,0.03,Completed,1326.7617
3919,17,2024-11-07,RAV4,32881.58,0.02,Completed,657.6316
3920,8,2024-11-25,RAV4,29036.76,0.03,Completed,871.1027999999999
3921,2,2024-11-27,Tacoma,30411.51,,Completed,0.0
3922,2,2024-11-25,Camry,29075.16,,Completed,0.0
3923,19,2024-11-19,Tacoma,32077.12,0.05,Cancelled,1603.856
3924,6,2024-11-13,RAV4,30344.06,0.02,Completed,606.8812
3925,16,2024-11-23,Highlander,41803.46,0.05,Completed,2090.1730000000002
3926,16,2024-11-26,Corolla,21965.06,,Cancelled,0.0
3927,6,2024-11-21,Corolla,23645.09,,Completed,0.0
3928,17,2024-11-05,RAV4,33863.7,0.02,Completed,677.274
3929,14,2024-11-20,Highlander,42520.57,0.05,Completed,2126.0285
3930,10,2024-11-20,Highlander,43426.4,0.02,Completed,868.528
3931,1,2024-11-24,Highlander,37771.29,0.02,Completed,755.4258
3932,18,2024-11-01,Tundra,42987.88,0.02,Completed,859.7575999999999
3933,10,2024-11-24,Camry,27795.91,,Pending,0.0
3934,4,2024-11-16,Tacoma,37519.66,0.03,Completed,1125.5898
3935,6,2024-11-27,Tundra,49942.26,0.05,Completed,2497.1130000000003
3936,17,2024-11-29,Corolla,23367.77,0.05,Pending,1168.3885
3937,19,2024-11-11,Highlander,44702.33,,Completed,0.0
3938,6,2024-11-30,RAV4,32133.84,0.02,Completed,642.6768000000001
3939,6,2024-11-12,Corolla,22050.07,,Completed,0.0
3940,9,2024-11-05,Tacoma,37175.87,0.05,Completed,1858.7935000000002
3941,4,2024-11-12,Highlander,41747.18,0.05,Completed,2087.359
3942,8,2024-11-16,RAV4,29579.11,0.05,Completed,1478.9555
3943,16,2024-11-17,Highlander,39951.85,0.03,Completed,1198.5555
3944,13,2024-11-01,Tacoma,37002.08,0.02,Pending,740.0416
3945,3,2024-11-25,RAV4,29384.16,0.05,Completed,1469.208
3946,2,2024-11-23,Corolla,24049.9,,Completed,0.0
3947,12,2024-11-06,RAV4,33812.93,,Completed,0.0
3948,19,2024-11-20,RAV4,28423.9,0.05,Completed,1421.1950000000002
3949,20,2024-11-11,Tundra,37200.73,,Cancelled,0.0
3950,2,2024-11-16,Highlander,36306.13,0.03,Completed,1089.1839
3951,2,2024-11-09,Camry,29251.32,,Completed,0.0
3952,10,2024-11-17,Tacoma,35606.06,,Completed,0.0
3953,2,2024-11-19,Tundra,42633.39,0.02,Completed,852.6678
3954,14,2024-11-03,Tacoma,30835.47,,Pending,0.0
3955,8,2024-11-14,Corolla,21434.17,0.05,Completed,1071.7085
3956,7,2024-11-03,RAV4,27714.61,0.05,Completed,1385.7305000000001
3957,7,2024-11-27,Tacoma,34507.09,0.03,Pending,1035.2126999999998
3958,13,2024-11-24,RAV4,34121.44,,Completed,0.0
3959,6,2024-11-23,RAV4,30369.75,0.03,Completed,911.0925
3960,14,2024-11-11,Tundra,42788.04,0.02,Completed,855.7608
3961,4,2024-11-15,Tundra,43920.99,0.05,Completed,2196.0495
3962,6,2024-11-22,Highlander,39202.87,,Cancelled,0.0
3963,6,2024-11-08,Camry,28873.67,0.05,Completed,1443.6835
3964,5,2024-11-20,RAV4,33458.56,0.03,Completed,1003.7567999999999
3965,8,2024-11-11,Tacoma,33286.58,,Completed,0.0
3966,20,2024-11-17,Highlander,43340.2,0.05,Pending,2167.0099999999998
3967,6,2024-11-08,Highlander,35673.9,0.02,Completed,713.4780000000001
3968,7,2024-11-23,RAV4,33729.28,0.02,Completed,674.5856
3969,5,2024-11-19,Tacoma,31471.3,0.05,Completed,1573.565
3970,6,2024-11-25,Tacoma,37103.04,0.02,Completed,742.0608000000001
3971,16,2024-11-21,RAV4,30722.16,0.03,Completed,921.6648
3972,11,2024-11-07,Highlander,41084.08,0.05,Completed,2054.204
3973,4,2024-11-08,Tacoma,39201.15,0.03,Completed,1176.0345
3974,20,2024-11-08,Tundra,35535.95,0.03,Completed,1066.0784999999998
3975,19,2024-11-19,Highlander,36694.3,0.02,Completed,733.8860000000001
3976,11,2024-11-06,Corolla,24818.34,,Pending,0.0
3977,19,2024-11-15,Camry,29189.74,0.02,Completed,583.7948
3978,13,2024-11-18,RAV4,30171.66,0.02,Pending,603.4332
3979,7,2024-11-15,Highlander,42201.76,,Completed,0.0
3980,9,2024-11-22,Camry,25501.15,,Completed,0.0
3981,9,2024-11-15,Highlander,43533.36,0.02,Completed,870.6672
3982,17,2024-11-06,Corolla,20466.17,,Completed,0.0
3983,10,2024-11-08,Tundra,42787.75,,Completed,0.0
3984,9,2024-11-19,Tacoma,37577.34,0.03,Pending,1127.3201999999999
3985,9,2024-11-05,Corolla,22657.96,0.03,Completed,679.7388
3986,9,2024-11-03,RAV4,29082.11,0.05,Completed,1454.1055000000001
3987,2,2024-11-25,Highlander,40770.07,0.02,Completed,815.4014
3988,16,2024-11-20,Highlander,44687.28,0.03,Completed,1340.6183999999998
3989,10,2024-11-01,Highlander,36639.32,,Completed,0.0
3990,20,2024-11-15,Camry,28326.21,,Completed,0.0
3991,5,2024-11-12,Tundra,38579.04,0.05,Completed,1928.9520000000002
3992,13,2024-11-02,RAV4,33537.21,0.05,Pending,1676.8605
3993,10,2024-11-08,Highlander,40257.74,0.05,Completed,2012.887
3994,7,2024-11-23,Tacoma,30562.19,0.05,Completed,1528.1095
3995,8,2024-11-22,Tundra,42204.48,,Pending,0.0
3996,17,2024-11-28,Camry,25156.41,0.02,Completed,503.1282
3997,13,2024-11-23,Camry,25034.25,,Pending,0.0
3998,1,2024-11-04,Highlander,44312.24,0.05,Completed,2215.612
3999,7,2024-11-19,Corolla,24205.23,0.03,Completed,726.1569
4000,1,2024-11-14,Corolla,20270.79,0.02,Pending,405.41580000000005
4001,11,2024-11-08,RAV4,33400.37,0.02,Pending,668.0074000000001
4002,17,2024-11-09,RAV4,31291.97,0.02,Completed,625.8394000000001
4003,19,2024-11-28,Tundra,49828.45,0.03,Completed,1494.8535
4004,7,2024-11-13,Camry,25507.95,0.03,Completed,765.2385
4005,14,2024-11-26,Camry,26319.36,0.02,Cancelled,526.3872
4006,13,2024-11-17,RAV4,27858.46,0.02,Completed,557.1692
4007,17,2024-11-04,Highlander,35957.48,0.05,Pending,1797.8740000000003
4008,9,2024-11-13,Highlander,35921.74,,Completed,0.0
4009,8,2024-11-18,Highlander,43592.97,0.05,Cancelled,2179.6485000000002
4010,18,2024-11-24,Tacoma,38703.17,0.02,Completed,774.0634
4011,18,2024-11-04,RAV4,31185.68,0.03,Completed,935.5704
4012,10,2024-11-08,Tacoma,38490.41,0.02,Completed,769.8082
4013,10,2024-11-27,RAV4,28847.54,,Completed,0.0
4014,14,2024-11-21,Camry,26466.58,0.05,Completed,1323.3290000000002
4015,18,2024-11-16,Tacoma,39306.12,0.05,Completed,1965.3060000000003
4016,2,2024-11-24,Tundra,36156.49,,Completed,0.0
4017,5,2024-11-16,RAV4,28151.25,0.02,Completed,563.025
4018,9,2024-11-02,Corolla,22036.21,0.02,Completed,440.7242
4019,17,2024-11-13,Tundra,44962.87,,Completed,0.0
4020,8,2024-11-30,Camry,25645.84,0.03,Pending,769.3752
4021,3,2024-11-29,Camry,28664.78,0.03,Pending,859.9433999999999
4022,16,2024-11-06,Highlander,41914.64,0.03,Completed,1257.4392
4023,2,2024-11-08,RAV4,31812.83,0.05,Completed,1590.6415000000002
4024,11,2024-11-23,Camry,28338.35,0.02,Cancelled,566.7669999999999
4025,14,2024-11-19,Corolla,20933.84,0.02,Pending,418.6768
4026,5,2024-11-10,Highlander,39758.75,,Completed,0.0
4027,14,2024-11-02,Camry,27298.66,,Pending,0.0
4028,14,2024-11-07,Tundra,40771.21,0.05,Completed,2038.5605
4029,16,2024-11-07,Corolla,21034.8,,Pending,0.0
4030,4,2024-11-12,Camry,28672.52,,Completed,0.0
4031,16,2024-11-24,Corolla,21584.59,0.03,Completed,647.5377
4032,5,2024-11-05,Tundra,44692.79,0.03,Completed,1340.7837
4033,5,2024-11-10,RAV4,27469.53,0.02,Completed,549.3906
4034,8,2024-11-01,Camry,28486.18,,Completed,0.0
4035,14,2024-11-23,RAV4,27743.72,0.03,Completed,832.3116
4036,9,2024-11-22,Corolla,22935.74,0.02,Completed,458.7148
4037,15,2024-11-01,Tacoma,31510.86,0.02,Completed,630.2172
4038,10,2024-11-20,Highlander,36530.23,0.05,Pending,1826.5115000000003
4039,7,2024-11-10,Corolla,24670.04,0.03,Completed,740.1012
4040,16,2024-11-08,Camry,25040.43,,Completed,0.0
4041,18,2024-11-27,Camry,29460.58,,Pending,0.0
4042,11,2024-11-19,Camry,29883.67,0.02,Completed,597.6734
4043,17,2024-11-29,Highlander,39309.48,0.03,Completed,1179.2844
4044,13,2024-11-29,Highlander,44824.6,0.02,Completed,896.492
4045,11,2024-11-30,RAV4,30511.44,0.05,Completed,1525.5720000000001
4046,14,2024-11-11,Tacoma,32178.5,,Pending,0.0
4047,1,2024-11-14,Camry,26677.48,0.02,Completed,533.5496
4048,8,2024-11-01,Camry,26922.19,,Completed,0.0
4049,1,2024-11-25,Tacoma,32735.49,0.03,Completed,982.0647
4050,2,2024-11-27,Camry,29516.7,0.03,Completed,885.501
4051,6,2024-11-19,Camry,27599.07,,Pending,0.0
4052,5,2024-11-16,RAV4,28285.39,0.02,Completed,565.7078
4053,4,2024-11-16,Tacoma,35793.71,,Completed,0.0
4054,4,2024-11-25,Tacoma,31736.18,,Pending,0.0
4055,1,2024-11-06,Camry,27032.4,0.02,Pending,540.648
4056,20,2024-11-23,RAV4,34594.73,0.05,Completed,1729.7365000000002
4057,12,2024-11-09,RAV4,32235.72,0.05,Completed,1611.786
4058,3,2024-11-22,Highlander,44071.26,,Cancelled,0.0
4059,2,2024-11-18,RAV4,31318.01,0.02,Completed,626.3602
4060,20,2024-11-21,Corolla,20665.02,0.02,Completed,413.3004
4061,16,2024-11-20,Tundra,40901.66,0.02,Completed,818.0332000000001
4062,5,2024-11-29,Tacoma,35854.92,0.05,Pending,1792.746
4063,3,2024-11-30,RAV4,30083.8,0.05,Pending,1504.19
4064,11,2024-11-20,Tundra,45802.79,0.05,Completed,2290.1395
4065,5,2024-11-10,Tacoma,39604.43,,Completed,0.0
4066,1,2024-11-07,RAV4,28502.7,0.02,Completed,570.054
4067,17,2024-11-07,Corolla,24315.27,0.03,Completed,729.4581
4068,14,2024-11-17,Highlander,39414.09,0.02,Completed,788.2818
4069,15,2024-11-25,RAV4,29670.41,0.03,Pending,890.1123
4070,15,2024-11-03,Tacoma,34046.62,0.02,Completed,680.9324
4071,17,2024-11-26,RAV4,30374.87,0.03,Pending,911.2461
4072,8,2024-11-27,Tundra,37318.71,,Pending,0.0
4073,11,2024-11-23,Highlander,44399.54,,Pending,0.0
4074,3,2024-11-21,Corolla,21453.39,0.02,Pending,429.0678
4075,18,2024-11-09,Corolla,24139.64,,Pending,0.0
4076,20,2024-11-16,Camry,29533.38,,Completed,0.0
4077,19,2024-11-23,RAV4,29147.16,0.02,Completed,582.9432
4078,3,2024-11-25,Tundra,39413.01,0.05,Pending,1970.6505000000002
4079,9,2024-11-27,Camry,28936.46,0.03,Cancelled,868.0938
4080,6,2024-11-30,Highlander,43123.14,0.05,Completed,2156.157
4081,4,2024-11-07,Tacoma,32100.51,0.05,Pending,1605.0255
4082,12,2024-11-03,Camry,25094.64,,Completed,0.0
4083,11,2024-11-29,RAV4,31687.45,,Completed,0.0
4084,10,2024-11-03,Corolla,21538.37,0.03,Completed,646.1510999999999
4085,5,2024-11-07,RAV4,30379.05,0.03,Completed,911.3715
4086,8,2024-11-13,Highlander,37555.93,0.02,Completed,751.1186
4087,7,2024-11-21,Tacoma,34871.57,0.05,Pending,1743.5785
4088,9,2024-11-07,Tundra,47951.75,0.02,Cancelled,959.035
4089,1,2024-11-23,RAV4,27389.51,0.02,Completed,547.7902
4090,4,2024-11-26,Tundra,42727.93,,Completed,0.0
4091,4,2024-11-07,Tundra,38819.34,0.05,Completed,1940.9669999999999
4092,14,2024-11-16,Tacoma,38340.39,0.05,Completed,1917.0195
4093,5,2024-11-12,Camry,27942.07,0.03,Completed,838.2620999999999
4094,10,2024-11-21,Tacoma,39829.16,,Completed,0.0
4095,20,2024-11-19,RAV4,30276.65,0.02,Cancelled,605.533
4096,19,2024-11-23,RAV4,27542.05,0.05,Pending,1377.1025
4097,7,2024-11-02,Tundra,37730.0,0.05,Completed,1886.5
4098,17,2024-11-01,Tundra,48422.66,,Completed,0.0
4099,2,2024-11-03,Tacoma,37263.48,,Completed,0.0
4100,17,2024-11-29,Camry,28751.04,0.05,Completed,1437.5520000000001
4101,9,2024-11-06,Camry,28420.8,0.03,Pending,852.6239999999999
4102,20,2024-11-17,Corolla,21122.86,0.03,Completed,633.6858
4103,9,2024-11-12,Camry,25204.96,0.05,Pending,1260.248
4104,11,2024-11-12,Camry,29293.35,0.05,Pending,1464.6675
4105,15,2024-11-07,Highlander,36583.15,0.05,Pending,1829.1575000000003
4106,3,2024-11-12,Corolla,24130.9,0.03,Completed,723.927
4107,13,2024-11-18,Tundra,35345.45,0.03,Completed,1060.3635
4108,8,2024-11-27,Tacoma,35429.83,0.03,Completed,1062.8949
4109,12,2024-11-12,Highlander,44912.16,,Pending,0.0
4110,11,2024-11-27,Tundra,43291.07,0.03,Pending,1298.7321
4111,17,2024-11-10,Tacoma,30580.04,0.05,Completed,1529.0020000000002
4112,7,2024-11-25,Tundra,46421.97,0.05,Completed,2321.0985
4113,19,2024-11-12,Corolla,23288.88,0.05,Completed,1164.4440000000002
4114,7,2024-11-10,Highlander,40914.36,,Completed,0.0
4115,11,2024-11-30,Camry,25366.67,0.02,Completed,507.3334
4116,12,2024-11-16,RAV4,30873.34,,Completed,0.0
4117,12,2024-11-06,Camry,27242.77,0.02,Completed,544.8554
4118,13,2024-11-03,Camry,29377.99,0.05,Completed,1468.8995000000002
4119,15,2024-11-30,Tacoma,34081.99,,Pending,0.0
4120,15,2024-11-21,Tacoma,30262.93,,Pending,0.0
4121,3,2024-11-19,Tundra,44275.17,0.03,Completed,1328.2550999999999
4122,12,2024-11-09,Camry,26999.06,0.05,Completed,1349.9530000000002
4123,15,2024-11-22,RAV4,29922.54,0.05,Completed,1496.1270000000002
4124,15,2024-11-24,Tacoma,35453.75,0.05,Pending,1772.6875
4125,16,2024-11-07,Highlander,38333.95,0.05,Completed,1916.6975
4126,1,2024-11-02,Corolla,21066.88,0.03,Completed,632.0064
4127,2,2024-11-24,Tacoma,32051.95,0.02,Completed,641.039
4128,6,2024-11-20,Tundra,42923.93,0.02,Pending,858.4786
4129,9,2024-11-18,RAV4,29675.65,0.02,Completed,593.513
4130,2,2024-11-12,RAV4,29254.7,0.03,Completed,877.641
4131,13,2024-11-14,RAV4,29368.56,,Completed,0.0
4132,16,2024-11-19,Corolla,23097.93,0.05,Completed,1154.8965
4133,13,2024-11-13,Tundra,49086.53,0.03,Completed,1472.5958999999998
4134,3,2024-11-13,RAV4,28996.42,0.05,Completed,1449.821
4135,15,2024-11-05,Camry,27267.86,0.05,Completed,1363.393
4136,6,2024-11-07,Highlander,43814.03,0.03,Completed,1314.4208999999998
4137,10,2024-11-16,Highlander,38746.42,,Pending,0.0
4138,8,2024-11-22,Corolla,21368.19,0.05,Completed,1068.4095
4139,6,2024-11-28,Camry,29105.02,0.05,Completed,1455.2510000000002
4140,17,2024-11-18,Camry,25130.07,0.02,Completed,502.6014
4141,19,2024-11-22,RAV4,33178.07,0.03,Completed,995.3421
4142,3,2024-11-24,Tundra,35026.61,,Completed,0.0
4143,18,2024-11-19,Tacoma,39845.12,0.05,Pending,1992.2560000000003
4144,17,2024-11-16,RAV4,31809.87,0.03,Completed,954.2960999999999
4145,8,2024-11-08,Corolla,23559.92,0.02,Completed,471.1984
4146,7,2024-11-01,Highlander,35425.23,0.05,Pending,1771.2615000000003
4147,14,2024-11-26,RAV4,30336.05,0.02,Completed,606.721
4148,7,2024-11-03,Highlander,40125.52,0.03,Pending,1203.7656
4149,20,2024-11-13,Corolla,20464.9,0.02,Completed,409.29800000000006
4150,9,2024-11-17,RAV4,32832.88,0.03,Pending,984.9863999999999
4151,11,2024-11-15,Highlander,42343.53,,Cancelled,0.0
4152,4,2024-11-19,Tundra,49379.87,,Completed,0.0
4153,20,2024-11-25,Tundra,36069.59,0.05,Completed,1803.4795
4154,16,2024-11-19,RAV4,27850.42,,Cancelled,0.0
4155,11,2024-11-20,Tundra,44780.48,0.03,Pending,1343.4144000000001
4156,4,2024-11-26,Highlander,39787.73,0.03,Completed,1193.6319
4157,17,2024-11-29,Corolla,23568.8,,Pending,0.0
4158,16,2024-11-16,Corolla,20781.12,0.02,Cancelled,415.62239999999997
4159,11,2024-11-19,Corolla,23669.53,,Completed,0.0
4160,12,2024-11-26,Tundra,35895.36,,Completed,0.0
4161,14,2024-11-14,Tacoma,31539.18,0.02,Cancelled,630.7836
4162,20,2024-11-19,Camry,27288.51,,Pending,0.0
4163,12,2024-11-07,Highlander,36114.24,0.05,Completed,1805.712
4164,11,2024-11-02,RAV4,31927.29,0.05,Completed,1596.3645000000001
4165,17,2024-11-08,Highlander,35940.2,,Pending,0.0
4166,10,2024-11-26,RAV4,34002.11,0.02,Completed,680.0422
4167,17,2024-11-03,Tundra,35968.23,0.02,Pending,719.3646000000001
4168,20,2024-11-23,Camry,28095.78,0.02,Completed,561.9156
4169,11,2024-11-20,Corolla,23246.71,0.05,Completed,1162.3355
4170,5,2024-11-25,Corolla,22584.78,0.05,Pending,1129.239
4171,14,2024-11-23,Tacoma,32128.86,0.03,Completed,963.8658
4172,6,2024-11-09,Highlander,40413.09,,Completed,0.0
4173,6,2024-11-27,Corolla,20684.56,0.02,Cancelled,413.69120000000004
4174,4,2024-11-12,Tacoma,37210.94,0.02,Completed,744.2188000000001
4175,15,2024-11-05,RAV4,29760.89,0.05,Completed,1488.0445
4176,20,2024-11-23,RAV4,30276.89,,Completed,0.0
4177,14,2024-11-08,Highlander,44975.88,0.02,Completed,899.5176
4178,6,2024-11-22,RAV4,33604.69,0.05,Pending,1680.2345000000003
4179,4,2024-11-12,Highlander,36109.93,0.05,Completed,1805.4965000000002
4180,13,2024-11-02,Corolla,20717.38,0.03,Completed,621.5214
4181,19,2024-11-13,RAV4,32931.4,0.02,Completed,658.628
4182,20,2024-11-17,Tacoma,33968.62,0.02,Completed,679.3724000000001
4183,11,2024-11-25,RAV4,34487.92,,Completed,0.0
4184,5,2024-11-21,Camry,25894.85,0.02,Pending,517.8969999999999
4185,19,2024-11-02,Highlander,35785.92,0.05,Completed,1789.296
4186,10,2024-11-28,Tundra,42085.3,,Completed,0.0
4187,18,2024-11-03,Corolla,24209.9,0.05,Completed,1210.4950000000001
4188,15,2024-11-17,Corolla,21943.05,0.05,Completed,1097.1525
4189,14,2024-11-12,Tacoma,37346.83,,Completed,0.0
4190,6,2024-11-29,Highlander,42440.97,0.03,Completed,1273.2291
4191,10,2024-11-23,Highlander,38367.94,0.05,Completed,1918.3970000000002
4192,8,2024-11-26,Camry,25683.62,0.02,Completed,513.6724
4193,17,2024-11-17,Tacoma,34942.2,0.02,Completed,698.8439999999999
4194,11,2024-11-30,Camry,26908.44,,Completed,0.0
4195,14,2024-11-24,Corolla,23325.8,,Completed,0.0
4196,5,2024-11-18,Tundra,45253.6,0.05,Completed,2262.68
4197,14,2024-11-15,Corolla,24029.26,0.03,Pending,720.8778
4198,3,2024-11-26,Tundra,41724.57,,Completed,0.0
4199,9,2024-11-18,Tacoma,31721.18,0.02,Completed,634.4236
4200,15,2024-11-03,Highlander,36318.41,0.02,Cancelled,726.3682000000001
4201,19,2024-11-15,Camry,28704.34,,Completed,0.0
4202,18,2024-11-25,Camry,25466.71,0.02,Cancelled,509.3342
4203,17,2024-11-30,Highlander,44284.82,0.05,Completed,2214.241
4204,18,2024-11-02,Tacoma,35041.05,0.02,Completed,700.821
4205,4,2024-11-15,RAV4,32585.12,,Completed,0.0
4206,11,2024-11-09,Corolla,22514.55,0.02,Completed,450.291
4207,14,2024-11-15,Highlander,37524.71,0.02,Completed,750.4942
4208,7,2024-11-02,RAV4,34941.38,0.02,Completed,698.8276
4209,14,2024-11-25,Corolla,21831.61,,Completed,0.0
4210,18,2024-11-29,Camry,25157.29,0.03,Completed,754.7187
4211,14,2024-11-17,Camry,27326.44,0.03,Completed,819.7932
4212,6,2024-11-11,Highlander,37414.37,,Completed,0.0
4213,19,2024-11-19,Tacoma,37759.98,0.05,Completed,1887.9990000000003
4214,18,2024-11-10,Tacoma,31869.11,0.05,Completed,1593.4555
4215,6,2024-11-03,Camry,29079.44,,Completed,0.0
4216,18,2024-11-05,Tacoma,36159.71,0.02,Completed,723.1942
4217,6,2024-11-05,Camry,25655.18,0.02,Pending,513.1036
4218,17,2024-11-03,Tacoma,36663.21,0.03,Completed,1099.8962999999999
4219,8,2024-11-01,Corolla,20161.5,0.03,Pending,604.845
4220,9,2024-11-20,RAV4,31439.04,,Pending,0.0
4221,8,2024-11-06,Tundra,38536.78,,Completed,0.0
4222,16,2024-11-03,Tundra,45439.45,0.03,Completed,1363.1834999999999
4223,3,2024-11-18,Camry,29646.11,0.05,Completed,1482.3055000000002
4224,18,2024-11-01,Tundra,47452.31,0.03,Pending,1423.5692999999999
4225,8,2024-11-26,RAV4,33720.02,,Completed,0.0
4226,6,2024-11-28,Camry,25643.19,,Completed,0.0
4227,15,2024-11-29,Highlander,38577.57,0.02,Completed,771.5514000000001
4228,4,2024-11-09,Corolla,24798.41,0.02,Pending,495.9682
4229,13,2024-11-12,Tundra,44053.53,0.03,Completed,1321.6059
4230,13,2024-11-24,Corolla,23662.26,0.02,Completed,473.24519999999995
4231,17,2024-11-02,Tundra,48895.85,0.03,Completed,1466.8754999999999
4232,9,2024-11-04,Camry,26875.6,0.05,Completed,1343.78
4233,8,2024-11-28,Camry,26075.72,0.05,Completed,1303.786
4234,19,2024-11-27,Highlander,40369.48,0.02,Completed,807.3896000000001
4235,10,2024-11-09,Highlander,44591.26,,Completed,0.0
4236,13,2024-11-22,Tacoma,34188.92,0.03,Cancelled,1025.6676
4237,19,2024-11-08,RAV4,28200.02,0.02,Pending,564.0004
4238,19,2024-11-16,Camry,28610.19,0.03,Completed,858.3056999999999
4239,2,2024-11-25,Highlander,35684.22,,Cancelled,0.0
4240,9,2024-11-28,RAV4,28526.28,0.03,Pending,855.7883999999999
4241,1,2024-11-17,Tundra,41958.13,0.03,Completed,1258.7439
4242,9,2024-11-14,Corolla,20988.64,,Pending,0.0
4243,16,2024-11-28,Tundra,43452.5,0.03,Completed,1303.575
4244,10,2024-11-28,RAV4,33777.79,0.03,Completed,1013.3337
4245,4,2024-11-08,Camry,27382.06,0.03,Completed,821.4618
4246,2,2024-11-12,Corolla,21584.69,0.02,Completed,431.6938
4247,9,2024-11-08,Tacoma,37864.25,0.02,Pending,757.285
4248,9,2024-11-15,Highlander,36457.8,0.05,Completed,1822.8900000000003
4249,17,2024-11-24,RAV4,32124.37,,Pending,0.0
4250,9,2024-11-18,Tacoma,35358.24,0.02,Completed,707.1648
4251,13,2024-11-16,Tundra,45738.81,0.02,Completed,914.7762
4252,12,2024-11-20,Highlander,42242.56,,Completed,0.0
4253,20,2024-11-24,Camry,29054.84,,Completed,0.0
4254,9,2024-11-18,Tundra,37478.25,,Pending,0.0
4255,1,2024-11-09,RAV4,31811.25,0.03,Completed,954.3375
4256,20,2024-11-20,Tundra,46101.16,,Completed,0.0
4257,2,2024-11-09,Tundra,42028.49,0.05,Completed,2101.4245
4258,15,2024-11-11,Tacoma,36460.84,0.02,Completed,729.2167999999999
4259,19,2024-11-02,Tundra,39091.57,0.02,Completed,781.8314
4260,20,2024-11-16,Tacoma,37429.31,0.02,Completed,748.5862
4261,8,2024-11-12,Tacoma,35817.43,0.03,Pending,1074.5229
4262,18,2024-11-10,Highlander,40940.55,0.03,Completed,1228.2165
4263,18,2024-11-12,RAV4,30726.81,0.03,Cancelled,921.8043
4264,2,2024-11-16,Highlander,42862.63,0.05,Completed,2143.1315
4265,18,2024-11-18,RAV4,28998.96,,Completed,0.0
4266,14,2024-11-04,Corolla,23543.54,0.03,Completed,706.3062
4267,2,2024-11-27,RAV4,32991.52,,Pending,0.0
4268,9,2024-11-19,RAV4,33622.18,0.03,Completed,1008.6654
4269,4,2024-11-16,RAV4,27043.44,0.02,Completed,540.8688
4270,6,2024-11-24,Camry,29206.9,0.02,Completed,584.138
4271,20,2024-11-10,Corolla,20137.97,0.03,Completed,604.1391
4272,19,2024-11-30,RAV4,31391.75,0.02,Cancelled,627.835
4273,5,2024-11-18,Camry,25169.43,0.02,Completed,503.3886
4274,17,2024-11-26,RAV4,28140.31,0.02,Pending,562.8062
4275,16,2024-11-18,Corolla,22926.66,0.03,Pending,687.7998
4276,8,2024-11-16,RAV4,32394.02,0.05,Pending,1619.701
4277,17,2024-11-07,Tundra,48703.12,0.03,Completed,1461.0936
4278,6,2024-11-28,Tundra,37432.39,0.02,Completed,748.6478
4279,17,2024-11-08,RAV4,32155.18,0.02,Cancelled,643.1036
4280,4,2024-11-16,RAV4,33101.89,0.03,Completed,993.0567
4281,9,2024-11-15,Camry,27753.34,0.05,Pending,1387.6670000000001
4282,12,2024-11-01,Corolla,23625.98,0.02,Completed,472.5196
4283,4,2024-11-29,RAV4,32216.7,0.03,Completed,966.501
4284,7,2024-11-27,Corolla,22658.21,0.02,Cancelled,453.1642
